X,Y,Z,State,MicroHeight
2.139019,2.397649,1.786333,1,0.000000
2.174667,2.403738,1.785552,1,0.000000
2.199709,2.473488,1.781899,1,0.000000
NaN,NaN,1.777601,1,0.000000
NaN,NaN,1.774808,1,0.000000
NaN,NaN,1.773096,1,0.000000
NaN,NaN,1.771925,1,0.000000
2.367194,2.447824,1.770792,1,0.000000
2.451741,2.488438,1.770482,1,0.000000
2.429513,2.458038,1.770792,1,0.000000
2.463230,2.448056,1.770792,1,0.000000
2.515935,2.505634,1.770792,1,0.000000
2.521727,2.478829,1.771101,1,0.000000
2.556655,2.501970,1.770792,1,0.000000
2.557976,2.496227,1.770482,1,0.000000
2.633702,2.533996,1.764228,1,0.000000
2.672700,2.487752,1.757973,1,0.000000
2.694823,2.539017,1.757973,1,0.000000
2.785412,2.501773,1.756665,1,0.000000
NaN,NaN,1.755357,1,0.000000
NaN,NaN,1.752368,1,0.000000
2.813844,2.515734,1.752368,1,0.000000
2.821270,2.501818,1.749380,1,0.000000
2.869689,2.530210,1.747208,1,0.000000
2.875478,2.444531,1.749380,1,0.000000
2.889651,2.526609,1.749380,1,0.000000
2.944675,2.416580,1.752368,1,0.000000
NaN,NaN,1.752368,1,0.000000
NaN,NaN,1.749380,1,0.000000
NaN,NaN,1.747208,1,0.000000
NaN,NaN,1.745036,1,0.000000
NaN,NaN,1.747208,1,0.000000
NaN,NaN,1.749380,1,0.000000
NaN,NaN,1.752368,1,0.000000
NaN,NaN,1.756665,1,0.000000
NaN,NaN,1.763229,1,0.000000
NaN,NaN,1.765766,1,0.000000
2.941985,2.563190,1.776175,1,0.000000
NaN,NaN,1.755357,1,0.000000
NaN,NaN,1.755357,1,0.000000
2.950866,2.661956,1.755357,1,0.000000
NaN,NaN,1.750196,1,0.000000
NaN,NaN,1.776670,1,0.000000
2.864681,2.710803,1.815955,1,0.000000
NaN,NaN,1.833927,1,0.000000
2.883947,2.882699,1.849989,1,0.000000
NaN,NaN,1.866051,1,0.000000
NaN,NaN,1.866051,1,0.000000
NaN,NaN,1.866051,1,0.000000
NaN,NaN,1.866051,1,0.000000
NaN,NaN,1.849989,1,0.000000
NaN,NaN,1.833927,1,0.000000
NaN,NaN,1.815955,1,0.000000
2.806239,2.930773,1.815955,1,0.000000
2.795117,2.877280,1.815955,1,0.000000
2.797560,2.886931,1.815955,1,0.000000
NaN,NaN,1.815955,1,0.000000
2.846505,2.959428,1.797982,1,0.000000
2.861749,2.944221,1.797982,1,0.000000
NaN,NaN,1.797982,1,0.000000
2.847631,2.966749,1.785191,1,0.000000
2.809006,2.956405,1.772399,1,0.000000
2.796280,3.005078,1.772399,1,0.000000
NaN,NaN,1.772399,1,0.000000
NaN,NaN,1.764447,1,0.000000
NaN,NaN,1.760431,1,0.000000
2.766022,2.909055,1.756008,1,0.000000
NaN,NaN,1.755601,1,0.000000
NaN,NaN,1.750164,1,0.000000
2.701449,2.859120,1.744728,1,0.000000
2.619313,2.796237,1.744728,1,0.000000
2.647845,2.770819,1.744728,1,0.000000
NaN,NaN,1.750164,1,0.000000
NaN,NaN,1.750164,1,0.000000
NaN,NaN,1.744728,1,0.000000
NaN,NaN,1.744728,1,0.000000
2.585093,2.557723,1.742662,1,0.000000
2.504801,2.586070,1.744728,1,0.000000
NaN,NaN,1.755601,1,0.000000
2.452860,2.541568,1.755601,1,0.000000
2.419976,2.589404,1.756008,1,0.000000
2.390390,2.517197,1.759519,1,0.000000
NaN,NaN,1.756008,1,0.000000
2.317548,2.556572,1.755601,1,0.000000
2.232423,2.540982,1.755601,1,0.000000
2.243827,2.500344,1.755303,1,0.000000
2.207930,2.486122,1.755005,1,0.000000
2.128320,2.538774,1.755005,1,0.000000
2.109695,2.518850,1.755303,1,0.000000
NaN,NaN,1.755303,1,0.000000
NaN,NaN,1.755303,1,0.000000
1.974613,2.457002,1.755303,1,0.000000
NaN,NaN,1.755601,1,0.000000
NaN,NaN,1.755601,1,0.000000
1.836609,2.505781,1.755601,1,0.000000
NaN,NaN,1.755601,1,0.000000
1.838121,2.445243,1.755601,1,0.000000
1.810959,2.445866,1.755832,1,0.000000
1.736675,2.446180,1.755832,1,0.000000
1.709224,2.392098,1.755601,1,0.000000
1.708646,2.369163,1.755601,1,0.000000
1.632787,2.371355,1.755005,1,0.000000
NaN,NaN,1.753261,1,0.000000
NaN,NaN,1.753261,1,0.000000
1.570161,2.285238,1.753261,1,0.000000
1.535396,2.258458,1.753261,1,0.000000
1.510622,2.236768,1.753261,1,0.000000
1.478149,2.207668,1.753261,1,0.000000
NaN,NaN,1.754133,1,0.000000
1.457448,2.106428,1.755005,1,0.000000
1.474437,2.136625,1.754133,1,0.000000
1.445525,2.108310,1.753261,1,0.000000
NaN,NaN,1.753261,1,0.000000
NaN,NaN,1.752456,1,0.000000
1.420174,1.975623,1.751651,1,0.000000
NaN,NaN,1.612604,1,0.000000
NaN,NaN,1.612604,1,0.000000
1.393152,1.956275,1.611976,1,0.000000
1.335892,1.980036,1.610260,1,0.000000
1.347667,1.911077,1.607580,1,0.000000
1.293957,1.989711,1.535635,1,0.000000
1.299530,1.934932,1.457328,1,0.000000
NaN,NaN,1.447104,1,0.000000
1.258937,1.952837,1.444833,1,0.000000
1.218053,1.957806,1.444479,1,0.000000
1.302932,1.911393,1.444124,1,0.000000
1.310584,1.899519,1.325485,1,0.000000
NaN,NaN,1.303583,1,0.000000
NaN,NaN,1.297545,1,0.000000
1.144924,1.916791,1.254081,1,0.000000
1.073860,1.932470,1.196690,1,0.000000
1.038442,1.945356,1.175879,1,0.000000
0.788176,2.003932,1.161097,1,0.000000
0.931204,1.876161,1.153198,1,0.000000
0.841852,1.687261,1.137319,1,0.000000
0.872068,1.652464,1.113837,2,0.000000
0.800240,1.711228,1.106235,2,0.000000
0.748037,1.923164,1.098834,2,0.000000
0.733019,1.758322,1.070943,2,0.000000
0.668684,1.684445,1.043051,2,0.000000
0.832806,1.702959,1.032267,2,0.000000
0.724633,1.529337,1.026714,2,0.000000
0.734618,1.508514,1.014729,2,0.000000
0.645828,1.569728,1.004913,2,0.000000
NaN,NaN,0.972350,2,0.000000
0.664253,1.468441,0.942846,2,0.000000
0.495209,1.768267,0.940382,2,0.000000
0.543873,1.639574,0.932055,2,0.000000
0.607774,1.498741,0.929383,2,0.000000
0.618784,1.394410,0.926710,2,0.000000
0.779500,1.295369,0.924899,2,0.000000
0.627413,1.430348,0.918160,2,0.000000
0.577584,1.464339,0.855063,2,0.000000
0.657851,1.342180,0.819916,2,0.000000
0.531343,1.468332,0.753846,2,0.000000
0.685950,1.661971,0.691991,2,0.000000
0.717005,1.689915,0.686160,2,0.000000
0.504454,1.617818,0.686160,2,0.000000
0.729493,1.658056,0.657609,2,0.000000
0.392949,1.474796,0.657609,2,0.000000
0.529590,1.704251,0.657609,2,0.000000
0.454653,1.904613,0.643609,2,0.000000
0.640951,1.980974,0.628520,2,0.000000
0.317315,1.771378,0.628520,2,0.000000
0.537938,1.840339,0.628520,2,0.000000
0.562382,1.715245,0.625280,2,0.000000
0.673276,1.985690,0.616248,2,0.000000
0.497226,2.016019,0.616248,2,0.000000
0.557852,1.969826,0.610136,2,0.000000
0.549004,1.816865,0.606957,2,0.000000
0.636246,1.994431,0.606957,2,0.000000
0.676104,1.958641,0.600265,2,0.000000
0.694383,1.887921,0.596431,2,0.000000
0.667855,2.109516,0.592769,2,0.000000
0.646684,1.925821,0.589323,2,0.000000
0.718287,1.910933,0.578941,2,0.000000
0.587885,1.783719,0.576790,2,0.000000
0.608608,1.766264,0.571369,2,0.000000
0.667607,2.027496,0.566692,2,0.000000
0.572204,1.152235,0.565186,2,0.000000
0.682084,1.545876,0.565186,2,0.000000
0.628045,2.100400,0.565186,2,0.000000
0.475587,1.534329,0.562078,2,0.000000
0.524917,1.652568,0.559144,2,0.000000
0.556111,1.914624,0.559144,2,0.000000
0.639335,1.804910,0.559144,2,0.000000
0.562649,1.901800,0.553958,2,0.000000
0.656773,1.823223,0.553958,2,0.000000
0.649210,1.767389,0.559144,2,0.000000
0.707850,1.694545,0.553958,2,0.000000
0.569179,2.065530,0.548771,2,0.000000
NaN,NaN,0.541841,2,0.000000
0.686035,1.693463,0.534911,2,0.000000
0.674382,1.952263,0.540186,2,0.000000
0.717837,1.665582,0.548771,2,0.000000
0.719109,1.902842,0.548771,2,0.000000
0.749401,1.873953,0.548771,2,0.000000
0.449471,1.945724,0.540186,2,0.000000
0.617604,2.299549,0.548771,2,0.000000
0.801655,1.415397,0.548771,2,0.000000
0.632158,1.919909,0.548771,2,0.000000
0.588984,2.099653,0.540186,2,0.000000
0.678671,2.005021,0.548771,2,0.000000
0.615117,2.146651,0.540186,2,0.000000
0.701714,1.977300,0.531600,2,0.000000
NaN,NaN,0.531600,2,0.000000
0.498471,1.842693,0.531600,2,0.000000
NaN,NaN,0.527523,2,0.000000
NaN,NaN,0.523446,2,0.000000
0.509160,2.132386,0.518779,2,0.000000
0.539553,1.817168,0.514112,2,0.000000
NaN,NaN,0.518779,2,0.000000
NaN,NaN,0.518779,2,0.000000
NaN,NaN,0.514112,2,0.000000
NaN,NaN,0.512357,2,0.000000
NaN,NaN,0.510603,2,0.000000
NaN,NaN,NaN,2,0.000000
NaN,NaN,NaN,2,0.000000
NaN,NaN,NaN,2,0.000000
NaN,NaN,NaN,2,0.000000
NaN,NaN,NaN,2,0.000000
NaN,NaN,NaN,2,0.000000
NaN,NaN,NaN,2,0.000000
NaN,NaN,NaN,2,0.000000
NaN,NaN,NaN,2,0.000000
NaN,NaN,NaN,2,0.000000
NaN,NaN,NaN,2,0.000000
NaN,NaN,NaN,2,0.000000
NaN,NaN,NaN,2,0.000000
NaN,NaN,NaN,2,0.000000
NaN,NaN,NaN,2,0.000000
NaN,NaN,NaN,2,0.000000
NaN,NaN,NaN,2,0.000000
NaN,NaN,NaN,2,0.000000
NaN,NaN,NaN,2,0.000000
NaN,NaN,NaN,2,0.000000
NaN,NaN,NaN,2,0.000000
NaN,NaN,NaN,2,0.000000
NaN,NaN,NaN,2,0.000000
NaN,NaN,NaN,2,0.000000
NaN,NaN,NaN,2,0.000000
NaN,NaN,NaN,2,0.000000
NaN,NaN,NaN,2,0.000000
NaN,NaN,NaN,2,0.000000
NaN,NaN,NaN,2,0.000000
NaN,NaN,NaN,2,0.000000
NaN,NaN,NaN,2,0.000000
NaN,NaN,NaN,2,0.000000
NaN,NaN,NaN,2,0.000000
NaN,NaN,NaN,2,0.000000
NaN,NaN,NaN,2,0.000000
NaN,NaN,NaN,2,0.000000
NaN,NaN,NaN,2,0.000000
NaN,NaN,NaN,2,0.000000
NaN,NaN,NaN,2,0.000000
NaN,NaN,NaN,2,0.658248
NaN,NaN,NaN,1,0.000000
NaN,NaN,NaN,1,0.000000
NaN,NaN,NaN,1,0.000000
NaN,NaN,NaN,1,0.000000
NaN,NaN,NaN,1,0.000000
NaN,NaN,NaN,1,0.000000
NaN,NaN,NaN,1,0.000000
NaN,NaN,NaN,1,0.000000
NaN,NaN,NaN,1,0.000000
NaN,NaN,NaN,1,0.000000
NaN,NaN,NaN,1,0.000000
NaN,NaN,NaN,1,0.000000
NaN,NaN,NaN,1,0.000000
NaN,NaN,NaN,1,0.000000
NaN,NaN,NaN,1,0.000000
NaN,NaN,NaN,1,0.000000
NaN,NaN,NaN,1,0.000000
NaN,NaN,NaN,1,0.000000
NaN,NaN,NaN,1,0.000000
NaN,NaN,NaN,1,0.000000
NaN,NaN,NaN,1,0.000000
NaN,NaN,NaN,1,0.000000
NaN,NaN,NaN,1,0.000000
NaN,NaN,NaN,1,0.000000
NaN,NaN,NaN,1,0.000000
NaN,NaN,NaN,1,0.000000
NaN,NaN,NaN,1,0.000000
NaN,NaN,NaN,1,0.000000
NaN,NaN,NaN,1,0.000000
NaN,NaN,NaN,1,0.000000
NaN,NaN,NaN,1,0.000000
NaN,NaN,NaN,1,0.000000
NaN,NaN,NaN,1,0.000000
NaN,NaN,NaN,1,0.000000
NaN,NaN,NaN,1,0.000000
NaN,NaN,NaN,1,0.000000
NaN,NaN,NaN,1,0.000000
NaN,NaN,NaN,1,0.000000
NaN,NaN,NaN,1,0.000000
NaN,NaN,NaN,1,0.000000
NaN,NaN,NaN,1,0.000000
NaN,NaN,NaN,1,0.000000
NaN,NaN,NaN,1,0.000000
NaN,NaN,NaN,1,0.000000
NaN,NaN,NaN,1,0.000000
NaN,NaN,NaN,1,0.000000
NaN,NaN,NaN,1,0.000000
NaN,NaN,NaN,1,0.000000
NaN,NaN,NaN,1,0.000000
NaN,NaN,NaN,1,0.000000
NaN,NaN,NaN,1,0.000000
NaN,NaN,NaN,1,0.000000
NaN,NaN,NaN,1,0.000000
NaN,NaN,NaN,1,0.000000
NaN,NaN,NaN,1,0.000000
NaN,NaN,NaN,1,0.000000
NaN,NaN,NaN,1,0.000000
NaN,NaN,NaN,1,0.000000
NaN,NaN,NaN,1,0.000000
NaN,NaN,NaN,1,0.000000
NaN,NaN,NaN,1,0.000000
NaN,NaN,NaN,1,0.000000
NaN,NaN,NaN,1,0.000000
NaN,NaN,NaN,1,0.000000
NaN,NaN,NaN,1,0.000000
NaN,NaN,NaN,1,0.000000
NaN,NaN,NaN,1,0.000000
NaN,NaN,NaN,1,0.000000
NaN,NaN,NaN,1,0.000000
NaN,NaN,NaN,1,0.000000
NaN,NaN,NaN,1,0.000000
NaN,NaN,NaN,1,0.000000
NaN,NaN,NaN,1,0.000000
NaN,NaN,NaN,1,0.000000
NaN,NaN,NaN,1,0.000000
NaN,NaN,NaN,1,0.000000
NaN,NaN,NaN,1,0.000000
NaN,NaN,NaN,1,0.000000
NaN,NaN,NaN,1,0.000000
NaN,NaN,NaN,1,0.000000
NaN,NaN,NaN,1,0.000000
NaN,NaN,NaN,1,0.000000
NaN,NaN,NaN,1,0.000000
NaN,NaN,NaN,1,0.000000
NaN,NaN,NaN,1,0.000000
NaN,NaN,NaN,1,0.000000
NaN,NaN,NaN,1,0.000000
NaN,NaN,NaN,1,0.000000
NaN,NaN,NaN,1,0.000000
NaN,NaN,NaN,1,0.000000
NaN,NaN,NaN,1,0.000000
NaN,NaN,NaN,1,0.000000
NaN,NaN,NaN,1,0.000000
NaN,NaN,NaN,1,0.000000
NaN,NaN,NaN,1,0.000000
NaN,NaN,NaN,1,0.000000
NaN,NaN,NaN,1,0.000000
NaN,NaN,NaN,1,0.000000
NaN,NaN,NaN,1,0.000000
NaN,NaN,NaN,1,0.000000
NaN,NaN,NaN,1,0.000000
NaN,NaN,NaN,1,0.000000
NaN,NaN,NaN,1,0.000000
NaN,NaN,NaN,1,0.000000
NaN,NaN,NaN,1,0.000000
NaN,NaN,NaN,1,0.000000
NaN,NaN,NaN,1,0.000000
NaN,NaN,NaN,1,0.000000
NaN,NaN,NaN,1,0.000000
NaN,NaN,NaN,1,0.000000
NaN,NaN,NaN,1,0.000000
NaN,NaN,NaN,1,0.000000
NaN,NaN,NaN,1,0.000000
NaN,NaN,NaN,1,0.000000
NaN,NaN,NaN,1,0.000000
NaN,NaN,NaN,1,0.000000
NaN,NaN,NaN,1,0.000000
NaN,NaN,NaN,1,0.000000
NaN,NaN,NaN,1,0.000000
NaN,NaN,NaN,1,0.000000
NaN,NaN,NaN,1,0.000000
NaN,NaN,NaN,1,0.000000
NaN,NaN,NaN,1,0.000000
NaN,NaN,NaN,1,0.000000
NaN,NaN,NaN,1,0.000000
NaN,NaN,NaN,1,0.000000
NaN,NaN,NaN,1,0.000000
NaN,NaN,NaN,1,0.000000
NaN,NaN,NaN,1,0.000000
NaN,NaN,NaN,1,0.000000
NaN,NaN,NaN,1,0.000000
NaN,NaN,NaN,1,0.000000
NaN,NaN,NaN,1,0.000000
NaN,NaN,NaN,1,0.000000
NaN,NaN,NaN,1,0.000000
NaN,NaN,NaN,1,0.000000
NaN,NaN,NaN,1,0.000000
NaN,NaN,NaN,1,0.000000
NaN,NaN,NaN,1,0.000000
NaN,NaN,NaN,1,0.000000
NaN,NaN,NaN,1,0.000000
NaN,NaN,NaN,1,0.000000
NaN,NaN,NaN,1,0.000000
NaN,NaN,NaN,1,0.000000
NaN,NaN,NaN,1,0.000000
NaN,NaN,NaN,1,0.000000
NaN,NaN,NaN,1,0.000000
NaN,NaN,NaN,1,0.000000
NaN,NaN,NaN,1,0.000000
NaN,NaN,NaN,1,0.000000
NaN,NaN,NaN,1,0.000000
NaN,NaN,NaN,1,0.000000
NaN,NaN,NaN,1,0.000000
NaN,NaN,NaN,1,0.000000
NaN,NaN,NaN,1,0.000000
NaN,NaN,NaN,1,0.000000
NaN,NaN,NaN,1,0.000000
NaN,NaN,NaN,1,0.000000
NaN,NaN,NaN,1,0.000000
NaN,NaN,NaN,1,0.000000
NaN,NaN,NaN,1,0.000000
NaN,NaN,NaN,1,0.000000
NaN,NaN,NaN,1,0.000000
NaN,NaN,NaN,1,0.000000
NaN,NaN,NaN,1,0.000000
NaN,NaN,NaN,1,0.000000
NaN,NaN,NaN,1,0.000000
NaN,NaN,NaN,1,0.000000
NaN,NaN,NaN,1,0.000000
NaN,NaN,NaN,1,0.000000
NaN,NaN,NaN,1,0.000000
NaN,NaN,NaN,1,0.000000
NaN,NaN,NaN,1,0.000000
NaN,NaN,NaN,1,0.000000
NaN,NaN,NaN,1,0.000000
NaN,NaN,NaN,1,0.000000
NaN,NaN,NaN,1,0.000000
NaN,NaN,NaN,1,0.000000
NaN,NaN,NaN,1,0.000000
NaN,NaN,NaN,1,0.000000
NaN,NaN,NaN,1,0.000000
NaN,NaN,NaN,1,0.000000
NaN,NaN,NaN,1,0.000000
NaN,NaN,NaN,1,0.000000
NaN,NaN,NaN,1,0.000000
NaN,NaN,NaN,1,0.000000
NaN,NaN,NaN,1,0.000000
NaN,NaN,NaN,1,0.000000
NaN,NaN,NaN,1,0.000000
NaN,NaN,NaN,1,0.000000
NaN,NaN,NaN,1,0.000000
NaN,NaN,NaN,1,0.000000
NaN,NaN,NaN,1,0.000000
NaN,NaN,NaN,1,0.000000
NaN,NaN,NaN,1,0.000000
NaN,NaN,NaN,1,0.000000
NaN,NaN,NaN,1,0.000000
NaN,NaN,NaN,1,0.000000
NaN,NaN,NaN,1,0.000000
NaN,NaN,NaN,1,0.000000
NaN,NaN,NaN,1,0.000000
NaN,NaN,NaN,1,0.000000
NaN,NaN,NaN,1,0.000000
NaN,NaN,NaN,1,0.000000
NaN,NaN,NaN,1,0.000000
NaN,NaN,NaN,1,0.000000
NaN,NaN,NaN,1,0.000000
NaN,NaN,NaN,1,0.000000
NaN,NaN,NaN,1,0.000000
NaN,NaN,NaN,1,0.000000
NaN,NaN,NaN,1,0.000000
NaN,NaN,NaN,1,0.000000
NaN,NaN,NaN,1,0.000000
NaN,NaN,NaN,1,0.000000
NaN,NaN,NaN,1,0.000000
NaN,NaN,NaN,1,0.000000
NaN,NaN,NaN,1,0.000000
NaN,NaN,NaN,1,0.000000
NaN,NaN,NaN,1,0.000000
NaN,NaN,NaN,1,0.000000
NaN,NaN,NaN,1,0.000000
NaN,NaN,NaN,1,0.000000
NaN,NaN,NaN,1,0.000000
NaN,NaN,NaN,1,0.000000
NaN,NaN,NaN,1,0.000000
NaN,NaN,NaN,1,0.000000
NaN,NaN,NaN,1,0.000000
NaN,NaN,NaN,1,0.000000
NaN,NaN,NaN,1,0.000000
NaN,NaN,NaN,1,0.000000
NaN,NaN,NaN,1,0.000000
NaN,NaN,NaN,1,0.000000
NaN,NaN,NaN,1,0.000000
NaN,NaN,NaN,1,0.000000
NaN,NaN,NaN,1,0.000000
NaN,NaN,NaN,1,0.000000
NaN,NaN,NaN,1,0.000000
NaN,NaN,NaN,1,0.000000
NaN,NaN,NaN,1,0.000000
NaN,NaN,NaN,1,0.000000
NaN,NaN,NaN,1,0.000000
NaN,NaN,NaN,1,0.000000
NaN,NaN,NaN,1,0.000000
NaN,NaN,NaN,1,0.000000
NaN,NaN,NaN,1,0.000000
NaN,NaN,NaN,1,0.000000
NaN,NaN,NaN,1,0.000000
NaN,NaN,NaN,1,0.000000
NaN,NaN,NaN,1,0.000000
NaN,NaN,NaN,1,0.000000
NaN,NaN,NaN,1,0.000000
NaN,NaN,NaN,1,0.000000
NaN,NaN,NaN,1,0.000000
NaN,NaN,NaN,1,0.000000
NaN,NaN,NaN,1,0.000000
NaN,NaN,NaN,1,0.000000
NaN,NaN,NaN,1,0.000000
NaN,NaN,NaN,1,0.000000
NaN,NaN,NaN,1,0.000000
NaN,NaN,NaN,1,0.000000
NaN,NaN,NaN,1,0.000000
NaN,NaN,NaN,1,0.000000
NaN,NaN,NaN,1,0.000000
NaN,NaN,NaN,1,0.000000
NaN,NaN,NaN,1,0.000000
NaN,NaN,NaN,1,0.000000
NaN,NaN,NaN,1,0.000000
NaN,NaN,NaN,1,0.000000
NaN,NaN,NaN,1,0.000000
NaN,NaN,NaN,1,0.000000
NaN,NaN,NaN,1,0.000000
NaN,NaN,NaN,1,0.000000
NaN,NaN,NaN,1,0.000000
NaN,NaN,NaN,1,0.000000
NaN,NaN,NaN,1,0.000000
NaN,NaN,NaN,1,0.000000
NaN,NaN,NaN,1,0.000000
NaN,NaN,NaN,1,0.000000
NaN,NaN,NaN,1,0.000000
NaN,NaN,NaN,1,0.000000
NaN,NaN,NaN,1,0.000000
NaN,NaN,NaN,1,0.000000
NaN,NaN,NaN,1,0.000000
NaN,NaN,NaN,1,0.000000
NaN,NaN,NaN,1,0.000000
NaN,NaN,NaN,1,0.000000
NaN,NaN,NaN,1,0.000000
NaN,NaN,NaN,1,0.000000
NaN,NaN,NaN,1,0.000000
NaN,NaN,NaN,1,0.000000
NaN,NaN,NaN,1,0.000000
NaN,NaN,NaN,1,0.000000
NaN,NaN,NaN,1,0.000000
NaN,NaN,NaN,1,0.000000
NaN,NaN,NaN,1,0.000000
NaN,NaN,NaN,1,0.000000
NaN,NaN,NaN,1,0.000000
NaN,NaN,NaN,1,0.000000
NaN,NaN,NaN,1,0.000000
NaN,NaN,NaN,1,0.000000
NaN,NaN,NaN,1,0.000000
NaN,NaN,NaN,1,0.000000
NaN,NaN,NaN,1,0.000000
NaN,NaN,NaN,1,0.000000
NaN,NaN,NaN,1,0.000000
NaN,NaN,NaN,1,0.000000
NaN,NaN,NaN,1,0.000000
NaN,NaN,NaN,1,0.000000
NaN,NaN,NaN,1,0.000000
NaN,NaN,NaN,1,0.000000
NaN,NaN,NaN,1,0.000000
NaN,NaN,NaN,1,0.000000
NaN,NaN,NaN,1,0.000000
NaN,NaN,NaN,1,0.000000
NaN,NaN,NaN,1,0.000000
NaN,NaN,NaN,1,0.000000
NaN,NaN,NaN,1,0.000000
NaN,NaN,NaN,1,0.000000
NaN,NaN,NaN,1,0.000000
NaN,NaN,NaN,1,0.000000
NaN,NaN,NaN,1,0.000000
NaN,NaN,NaN,1,0.000000
NaN,NaN,NaN,1,0.000000
NaN,NaN,NaN,1,0.000000
NaN,NaN,NaN,1,0.000000
NaN,NaN,NaN,1,0.000000
NaN,NaN,NaN,1,0.000000
NaN,NaN,NaN,1,0.000000
NaN,NaN,NaN,1,0.000000
NaN,NaN,NaN,1,0.000000
NaN,NaN,NaN,1,0.000000
NaN,NaN,NaN,1,0.000000
NaN,NaN,NaN,1,0.000000
NaN,NaN,NaN,1,0.000000
0.628958,1.817327,0.572064,1,0.000000
0.746284,1.886845,0.578941,1,0.000000
0.732008,1.830887,0.596869,1,0.000000
0.709816,2.166528,0.614796,1,0.000000
0.603174,1.838493,0.618418,1,0.000000
0.323842,1.379343,0.618418,1,0.000000
0.683884,1.999489,0.622040,1,0.000000
0.477324,1.389692,0.643510,1,0.000000
0.690290,1.963103,0.664979,1,0.000000
0.597979,1.943889,0.669247,1,0.000000
0.543687,1.316891,0.673515,1,0.000000
0.623854,1.730424,0.681983,1,0.000000
0.699845,1.565006,0.690452,1,0.000000
0.589206,1.660782,0.717824,1,0.000000
0.641526,1.775726,0.745195,1,0.000000
0.582164,1.698887,0.769903,1,0.000000
0.638109,1.849302,0.794611,1,0.000000
0.686568,1.644955,0.817303,1,0.000000
0.691507,1.452686,0.839995,1,0.000000
0.576924,1.534063,0.848435,1,0.000000
0.572455,1.571845,0.876545,1,0.000000
0.652622,1.742616,0.899324,1,0.000000
0.648863,1.729254,0.912078,1,0.000000
0.607301,1.504991,0.963317,1,0.000000
NaN,NaN,1.004913,1,0.000000
0.640046,1.599025,1.008965,1,0.000000
0.609050,1.826426,1.008965,1,0.000000
0.716645,1.609748,1.014425,1,0.000000
0.508035,1.737454,1.025741,1,0.000000
0.717106,1.814563,1.035649,1,0.000000
0.794064,1.774580,1.055867,1,0.000000
0.825003,1.800943,1.084704,1,0.000000
0.869433,1.836806,1.093323,1,0.000000
0.887698,1.914516,1.097424,1,0.000000
0.912398,1.961463,1.101526,1,0.000000
0.889442,1.843554,1.101691,1,0.000000
0.893801,1.895176,1.106576,1,0.000000
NaN,NaN,1.111460,1,0.000000
0.976324,1.935830,1.114122,1,0.000000
1.008483,2.011525,1.118608,1,0.000000
1.087644,1.947058,1.126437,1,0.000000
1.195664,2.048173,1.132443,1,0.000000
1.236998,2.042462,1.157972,1,0.000000
NaN,NaN,1.168995,1,0.000000
NaN,NaN,1.182340,1,0.000000
0.429052,1.936361,1.182340,1,0.000000
1.297535,2.088352,1.194788,1,0.000000
1.253419,2.050999,1.207236,1,0.000000
NaN,NaN,1.215638,1,0.000000
NaN,NaN,1.258997,1,0.000000
1.304762,2.075750,1.263009,1,0.000000
NaN,NaN,1.272265,1,0.000000
NaN,NaN,1.355335,1,0.000000
NaN,NaN,1.433161,1,0.000000
1.291839,2.085994,1.449619,1,0.000000
NaN,NaN,1.471472,1,0.000000
NaN,NaN,1.620098,1,0.000000
NaN,NaN,1.765947,1,0.000000
1.404867,2.297094,1.765947,1,0.000000
1.378937,2.292876,1.767566,1,0.000000
NaN,NaN,1.768897,1,0.000000
1.452669,2.323807,1.770228,1,0.000000
1.466330,2.365996,1.777253,1,0.000000
1.435662,2.391033,1.777310,1,0.000000
NaN,NaN,1.777310,1,0.000000
NaN,NaN,1.777281,1,0.000000
NaN,NaN,1.777281,1,0.000000
1.581166,2.428810,1.777310,1,0.000000
1.576822,2.417495,1.779251,1,0.000000
NaN,NaN,1.779251,1,0.000000
1.760907,2.353908,1.777310,1,0.000000
1.783166,2.340305,1.777310,1,0.000000
NaN,NaN,1.779251,1,0.000000
1.793654,2.435416,1.777310,1,0.000000
1.810250,2.452540,1.777281,1,0.000000
1.877479,2.390172,1.777281,1,0.000000
1.942997,2.387687,1.777253,1,0.000000
NaN,NaN,1.776285,1,0.000000
1.999661,2.397686,1.775317,1,0.000000
NaN,NaN,1.775317,1,0.000000
NaN,NaN,1.770228,1,0.000000
2.102798,2.423922,1.768897,1,0.000000
2.118375,2.472131,1.766756,1,0.000000
NaN,NaN,1.755632,1,0.000000
2.233664,2.431275,1.745318,1,0.000000
2.231399,2.478224,1.742772,1,0.000000
NaN,NaN,1.740226,1,0.000000
NaN,NaN,1.730662,1,0.000000
NaN,NaN,1.714673,1,0.000000
2.365301,2.492772,1.707393,1,0.000000
2.357743,2.451666,1.708248,1,0.000000
2.387096,2.469681,1.708248,1,0.000000
2.395999,2.477265,1.706539,1,0.000000
2.449347,2.502620,1.707393,1,0.000000
2.446702,2.465206,1.707393,1,0.000000
2.489658,2.497358,1.704999,1,0.000000
2.493235,2.432722,1.703459,1,0.000000
2.531093,2.459294,1.700338,1,0.000000
2.550854,2.422593,1.699724,1,0.000000
2.573223,2.405801,1.698710,1,0.000000
2.579025,2.389010,1.698308,1,0.000000
2.565601,2.353571,1.698308,1,0.000000
2.622159,2.315477,1.697537,1,0.000000
NaN,NaN,1.695394,1,0.000000
